test_id,Day,Demand,holdingcost,orderingcost
787,9,49,1,287
787,10,31,1,287
787,11,86,1,287
787,12,62,1,287
787,13,68,1,287
787,14,86,1,287
787,15,95,1,287
787,16,55,1,287
787,17,39,1,287
787,18,55,1,287
787,19,51,1,287
787,20,70,1,287
788,1,58,4,191
788,2,54,4,191
788,3,68,4,191
788,4,26,4,191
788,5,22,4,191
788,6,52,4,191
788,7,38,4,191
788,8,0,4,191
788,9,58,4,191
788,10,8,4,191
788,11,7,4,191
788,12,90,4,191
788,13,45,4,191
788,14,83,4,191
788,15,48,4,191
788,16,0,4,191
788,17,84,4,191
788,18,80,4,191
788,19,96,4,191
788,20,50,4,191
789,1,93,1,420
789,2,59,1,420
789,3,23,1,420
789,4,75,1,420
789,5,43,1,420
789,6,39,1,420
789,7,76,1,420
789,8,74,1,420
789,9,60,1,420
789,10,39,1,420
789,11,100,1,420
789,12,91,1,420
789,13,44,1,420
789,14,47,1,420
789,15,100,1,420
789,16,29,1,420
789,17,54,1,420
789,18,25,1,420
789,19,21,1,420
789,20,6,1,420
790,1,27,8,446
790,2,31,8,446
790,3,91,8,446
790,4,25,8,446
790,5,14,8,446
790,6,53,8,446
790,7,77,8,446
790,8,91,8,446
790,9,68,8,446
790,10,84,8,446
790,11,30,8,446
790,12,61,8,446
790,13,17,8,446
790,14,97,8,446
790,15,59,8,446
790,16,76,8,446
790,17,14,8,446
790,18,74,8,446
790,19,11,8,446
790,20,97,8,446
791,1,39,4,687
791,2,72,4,687
791,3,2,4,687
791,4,63,4,687
791,5,15,4,687
791,6,40,4,687
791,7,71,4,687
791,8,3,4,687
791,9,29,4,687
791,10,6,4,687
791,11,38,4,687
791,12,39,4,687
791,13,28,4,687
791,14,22,4,687
791,15,0,4,687
791,16,79,4,687
791,17,85,4,687
791,18,96,4,687
791,19,80,4,687
791,20,1,4,687
792,1,55,2,634
792,2,72,2,634
792,3,61,2,634
792,4,44,2,634
792,5,32,2,634
792,6,58,2,634
792,7,76,2,634
792,8,87,2,634
792,9,58,2,634
792,10,70,2,634
792,11,78,2,634
792,12,82,2,634
792,13,46,2,634
792,14,6,2,634
792,15,13,2,634
792,16,17,2,634
792,17,50,2,634
792,18,0,2,634
792,19,26,2,634
792,20,26,2,634
793,1,89,7,554
793,2,41,7,554
793,3,88,7,554
793,4,61,7,554
793,5,8,7,554
793,6,12,7,554
793,7,93,7,554
793,8,42,7,554
793,9,12,7,554
793,10,0,7,554
793,11,51,7,554
793,12,47,7,554
793,13,20,7,554
793,14,42,7,554
793,15,58,7,554
793,16,3,7,554
793,17,12,7,554
793,18,58,7,554
793,19,64,7,554
793,20,35,7,554
794,1,8,7,858
794,2,70,7,858
794,3,45,7,858
794,4,84,7,858
794,5,47,7,858
794,6,53,7,858
794,7,66,7,858
794,8,48,7,858
794,9,38,7,858
794,10,46,7,858
794,11,13,7,858
794,12,9,7,858
794,13,94,7,858
794,14,16,7,858
794,15,59,7,858
794,16,47,7,858
794,17,58,7,858
794,18,9,7,858
794,19,38,7,858
794,20,12,7,858
795,1,98,1,459
795,2,61,1,459
795,3,23,1,459
795,4,65,1,459
795,5,61,1,459
795,6,91,1,459
795,7,44,1,459
795,8,37,1,459
795,9,81,1,459
795,10,50,1,459
795,11,43,1,459
795,12,64,1,459
795,13,89,1,459
795,14,8,1,459
795,15,74,1,459
795,16,47,1,459
795,17,26,1,459
795,18,62,1,459
795,19,22,1,459
795,20,38,1,459
796,1,49,10,154
796,2,90,10,154
796,3,39,10,154
796,4,88,10,154
796,5,79,10,154
796,6,19,10,154
796,7,52,10,154
796,8,0,10,154
796,9,37,10,154
796,10,35,10,154
796,11,26,10,154
796,12,16,10,154
796,13,30,10,154
796,14,57,10,154
796,15,17,10,154
796,16,64,10,154
796,17,3,10,154
796,18,60,10,154
796,19,14,10,154
796,20,20,10,154
797,1,0,1,222
797,2,27,1,222
797,3,14,1,222
797,4,57,1,222
797,5,54,1,222
797,6,72,1,222
797,7,48,1,222
797,8,14,1,222
797,9,78,1,222
797,10,58,1,222
797,11,18,1,222
797,12,70,1,222
797,13,3,1,222
797,14,34,1,222
797,15,89,1,222
797,16,40,1,222
797,17,54,1,222
797,18,85,1,222
797,19,98,1,222
797,20,78,1,222
798,1,100,6,957
798,2,28,6,957
798,3,86,6,957
798,4,80,6,957
798,5,62,6,957
798,6,82,6,957
798,7,69,6,957
798,8,40,6,957
798,9,77,6,957
798,10,39,6,957
798,11,74,6,957
798,12,17,6,957
798,13,98,6,957
798,14,50,6,957
798,15,65,6,957
798,16,4,6,957
798,17,25,6,957
798,18,46,6,957
798,19,90,6,957
798,20,56,6,957
799,1,100,1,249
799,2,90,1,249
799,3,21,1,249
799,4,23,1,249
799,5,12,1,249
799,6,12,1,249
799,7,78,1,249
799,8,0,1,249
799,9,72,1,249
799,10,11,1,249
799,11,17,1,249
799,12,60,1,249
799,13,36,1,249
799,14,28,1,249
799,15,49,1,249
799,16,71,1,249
799,17,96,1,249
799,18,99,1,249
799,19,17,1,249
799,20,20,1,249
800,1,74,2,377
800,2,33,2,377
800,3,46,2,377
800,4,41,2,377
800,5,1,2,377
800,6,4,2,377
800,7,40,2,377
800,8,75,2,377
800,9,1,2,377
800,10,54,2,377
800,11,99,2,377
800,12,51,2,377
800,13,61,2,377
800,14,10,2,377
800,15,32,2,377
800,16,95,2,377
800,17,38,2,377
800,18,94,2,377
800,19,54,2,377
800,20,14,2,377
801,1,51,9,351
801,2,79,9,351
801,3,50,9,351
801,4,26,9,351
801,5,89,9,351
801,6,26,9,351
801,7,5,9,351
801,8,83,9,351
801,9,46,9,351
801,10,90,9,351
801,11,88,9,351
801,12,61,9,351
801,13,26,9,351
801,14,34,9,351
801,15,64,9,351
801,16,20,9,351
801,17,44,9,351
801,18,47,9,351
801,19,73,9,351
801,20,90,9,351
802,1,68,10,378
802,2,14,10,378
802,3,98,10,378
802,4,36,10,378
802,5,49,10,378
802,6,12,10,378
802,7,46,10,378
802,8,96,10,378
802,9,19,10,378
802,10,97,10,378
802,11,4,10,378
802,12,19,10,378
802,13,43,10,378
802,14,45,10,378
802,15,25,10,378
802,16,21,10,378
802,17,34,10,378
802,18,38,10,378
802,19,0,10,378
802,20,45,10,378
803,1,74,4,668
803,2,32,4,668
803,3,35,4,668
803,4,4,4,668
803,5,88,4,668
803,6,73,4,668
803,7,24,4,668
803,8,48,4,668
803,9,35,4,668
803,10,5,4,668
803,11,30,4,668
803,12,10,4,668
803,13,48,4,668
803,14,38,4,668
803,15,51,4,668
803,16,56,4,668
803,17,49,4,668
803,18,100,4,668
803,19,85,4,668
803,20,44,4,668
804,1,0,2,580
804,2,80,2,580
804,3,13,2,580
804,4,74,2,580
804,5,37,2,580
804,6,80,2,580
804,7,23,2,580
804,8,24,2,580
804,9,15,2,580
804,10,89,2,580
804,11,0,2,580
804,12,38,2,580
804,13,18,2,580
804,14,73,2,580
804,15,85,2,580
804,16,50,2,580
804,17,86,2,580
804,18,56,2,580
804,19,3,2,580
804,20,12,2,580
805,1,2,7,447
805,2,55,7,447
805,3,40,7,447
805,4,69,7,447
805,5,0,7,447
805,6,61,7,447
805,7,57,7,447
805,8,6,7,447
805,9,73,7,447
805,10,43,7,447
805,11,11,7,447
805,12,14,7,447
805,13,52,7,447
805,14,82,7,447
805,15,76,7,447
805,16,38,7,447
805,17,89,7,447
805,18,44,7,447
805,19,12,7,447
805,20,25,7,447
806,1,85,1,492
806,2,28,1,492
806,3,74,1,492
806,4,95,1,492
806,5,82,1,492
806,6,4,1,492
806,7,52,1,492
806,8,64,1,492
806,9,99,1,492
806,10,58,1,492
806,11,53,1,492
806,12,15,1,492
806,13,48,1,492
806,14,58,1,492
806,15,80,1,492
806,16,6,1,492
806,17,19,1,492
806,18,97,1,492
806,19,65,1,492
806,20,29,1,492
807,1,3,7,579
807,2,99,7,579
807,3,7,7,579
807,4,25,7,579
807,5,80,7,579
807,6,3,7,579
807,7,63,7,579
807,8,48,7,579
807,9,95,7,579
807,10,14,7,579
807,11,8,7,579
807,12,44,7,579
807,13,78,7,579
807,14,33,7,579
807,15,38,7,579
807,16,78,7,579
807,17,48,7,579
807,18,52,7,579
807,19,24,7,579
807,20,74,7,579
808,1,54,8,114
808,2,44,8,114
808,3,25,8,114
808,4,83,8,114
808,5,86,8,114
808,6,37,8,114
808,7,26,8,114
808,8,73,8,114
808,9,55,8,114
808,10,67,8,114
808,11,54,8,114
808,12,41,8,114
808,13,89,8,114
808,14,74,8,114
808,15,15,8,114
808,16,72,8,114
808,17,90,8,114
808,18,85,8,114
808,19,44,8,114
808,20,94,8,114
809,1,84,7,288
809,2,48,7,288
809,3,61,7,288
809,4,78,7,288
809,5,55,7,288
809,6,12,7,288
809,7,27,7,288
809,8,94,7,288
809,9,2,7,288
809,10,60,7,288
809,11,14,7,288
809,12,29,7,288
809,13,58,7,288
809,14,65,7,288
809,15,18,7,288
809,16,55,7,288
809,17,29,7,288
809,18,15,7,288
809,19,9,7,288
809,20,2,7,288
810,1,38,3,782
810,2,23,3,782
810,3,59,3,782
810,4,2,3,782
810,5,16,3,782
810,6,70,3,782
810,7,98,3,782
810,8,72,3,782
810,9,99,3,782
810,10,74,3,782
810,11,40,3,782
810,12,6,3,782
810,13,70,3,782
810,14,81,3,782
810,15,98,3,782
810,16,14,3,782
810,17,58,3,782
810,18,58,3,782
810,19,76,3,782
810,20,39,3,782
811,1,82,7,341
811,2,67,7,341
811,3,46,7,341
811,4,22,7,341
811,5,84,7,341
811,6,35,7,341
811,7,48,7,341
811,8,4,7,341
811,9,26,7,341
811,10,14,7,341
811,11,96,7,341
811,12,26,7,341
811,13,40,7,341
811,14,37,7,341
811,15,48,7,341
811,16,50,7,341
811,17,76,7,341
811,18,33,7,341
811,19,26,7,341
811,20,81,7,341
812,1,0,10,395
812,2,76,10,395
812,3,24,10,395
812,4,93,10,395
812,5,98,10,395
812,6,50,10,395
812,7,62,10,395
812,8,84,10,395
812,9,80,10,395
812,10,49,10,395
812,11,60,10,395
812,12,22,10,395
812,13,56,10,395
812,14,79,10,395
812,15,47,10,395
812,16,74,10,395
812,17,51,10,395
812,18,65,10,395
812,19,9,10,395
812,20,79,10,395
813,1,0,1,779
813,2,28,1,779
813,3,12,1,779
813,4,45,1,779
813,5,76,1,779
813,6,72,1,779
813,7,62,1,779
813,8,1,1,779
813,9,78,1,779
813,10,89,1,779
813,11,70,1,779
813,12,64,1,779
813,13,22,1,779
813,14,87,1,779
813,15,72,1,779
813,16,67,1,779
813,17,30,1,779
813,18,74,1,779
813,19,46,1,779
813,20,74,1,779
814,1,61,4,835
814,2,67,4,835
814,3,78,4,835
814,4,68,4,835
814,5,56,4,835
814,6,88,4,835
814,7,17,4,835
814,8,14,4,835
814,9,40,4,835
814,10,54,4,835
814,11,91,4,835
814,12,10,4,835
814,13,44,4,835
814,14,30,4,835
814,15,91,4,835
814,16,47,4,835
814,17,0,4,835
814,18,26,4,835
814,19,20,4,835
814,20,61,4,835
815,1,29,3,140
815,2,72,3,140
815,3,40,3,140
815,4,47,3,140
815,5,75,3,140
815,6,43,3,140
815,7,18,3,140
815,8,86,3,140
815,9,11,3,140
815,10,2,3,140
815,11,16,3,140
815,12,12,3,140
815,13,49,3,140
815,14,98,3,140
815,15,60,3,140
815,16,91,3,140
815,17,95,3,140
815,18,96,3,140
815,19,55,3,140
815,20,60,3,140
816,1,63,3,461
816,2,75,3,461
816,3,33,3,461
816,4,18,3,461
816,5,54,3,461
816,6,54,3,461
816,7,28,3,461
816,8,93,3,461
816,9,91,3,461
816,10,70,3,461
816,11,87,3,461
816,12,9,3,461
816,13,8,3,461
816,14,84,3,461
816,15,35,3,461
816,16,92,3,461
816,17,56,3,461
816,18,41,3,461
816,19,42,3,461
816,20,29,3,461
817,1,7,4,134
817,2,31,4,134
817,3,96,4,134
817,4,82,4,134
817,5,80,4,134
817,6,23,4,134
817,7,13,4,134
817,8,85,4,134
817,9,80,4,134
817,10,59,4,134
817,11,0,4,134
817,12,80,4,134
817,13,30,4,134
817,14,78,4,134
817,15,75,4,134
817,16,12,4,134
817,17,5,4,134
817,18,68,4,134
817,19,63,4,134
817,20,45,4,134
818,1,51,1,395
818,2,98,1,395
818,3,9,1,395
818,4,51,1,395
818,5,59,1,395
818,6,67,1,395
818,7,38,1,395
818,8,53,1,395
818,9,22,1,395
818,10,47,1,395
818,11,88,1,395
818,12,98,1,395
818,13,100,1,395
818,14,9,1,395
818,15,59,1,395
818,16,50,1,395
818,17,38,1,395
818,18,44,1,395
818,19,69,1,395
818,20,59,1,395
819,1,38,2,706
819,2,46,2,706
819,3,23,2,706
819,4,20,2,706
819,5,33,2,706
819,6,74,2,706
819,7,31,2,706
819,8,92,2,706
819,9,84,2,706
819,10,41,2,706
819,11,64,2,706
819,12,1,2,706
819,13,34,2,706
819,14,3,2,706
819,15,51,2,706
819,16,64,2,706
819,17,26,2,706
819,18,26,2,706
819,19,94,2,706
819,20,92,2,706
820,1,50,9,529
820,2,26,9,529
820,3,24,9,529
820,4,56,9,529
820,5,58,9,529
820,6,95,9,529
820,7,35,9,529
820,8,64,9,529
820,9,77,9,529
820,10,14,9,529
820,11,30,9,529
820,12,60,9,529
820,13,23,9,529
820,14,88,9,529
820,15,37,9,529
820,16,28,9,529
820,17,34,9,529
820,18,13,9,529
820,19,70,9,529
820,20,97,9,529
821,1,90,6,640
821,2,13,6,640
821,3,28,6,640
821,4,5,6,640
821,5,60,6,640
821,6,83,6,640
821,7,80,6,640
821,8,72,6,640
821,9,4,6,640
821,10,73,6,640
821,11,30,6,640
821,12,74,6,640
821,13,91,6,640
821,14,40,6,640
821,15,94,6,640
821,16,4,6,640
821,17,67,6,640
821,18,63,6,640
821,19,45,6,640
821,20,25,6,640
822,1,55,3,535
822,2,4,3,535
822,3,24,3,535
822,4,87,3,535
822,5,12,3,535
822,6,18,3,535
822,7,42,3,535
822,8,3,3,535
822,9,49,3,535
822,10,10,3,535
822,11,5,3,535
822,12,73,3,535
822,13,34,3,535
822,14,36,3,535
822,15,24,3,535
822,16,91,3,535
822,17,60,3,535
822,18,49,3,535
822,19,56,3,535
822,20,75,3,535
823,1,94,2,745
823,2,80,2,745
823,3,53,2,745
823,4,39,2,745
823,5,16,2,745
823,6,31,2,745
823,7,47,2,745
823,8,74,2,745
823,9,64,2,745
823,10,4,2,745
823,11,4,2,745
823,12,79,2,745
823,13,44,2,745
823,14,35,2,745
823,15,86,2,745
823,16,33,2,745
823,17,69,2,745
823,18,11,2,745
823,19,98,2,745
823,20,92,2,745
824,1,65,10,653
824,2,34,10,653
824,3,4,10,653
824,4,53,10,653
824,5,49,10,653
824,6,46,10,653
824,7,81,10,653
824,8,39,10,653
824,9,32,10,653
824,10,84,10,653
824,11,86,10,653
824,12,90,10,653
824,13,75,10,653
824,14,85,10,653
824,15,85,10,653
824,16,69,10,653
824,17,10,10,653
824,18,60,10,653
824,19,88,10,653
824,20,80,10,653
825,1,8,2,230
825,2,43,2,230
825,3,98,2,230
825,4,11,2,230
825,5,94,2,230
825,6,1,2,230
825,7,60,2,230
825,8,44,2,230
825,9,9,2,230
825,10,45,2,230
825,11,87,2,230
825,12,17,2,230
825,13,92,2,230
825,14,8,2,230
825,15,47,2,230
825,16,14,2,230
825,17,88,2,230
825,18,12,2,230
825,19,53,2,230
825,20,58,2,230
826,1,89,3,894
826,2,21,3,894
826,3,20,3,894
826,4,60,3,894
826,5,95,3,894
826,6,37,3,894
826,7,16,3,894
826,8,5,3,894
826,9,37,3,894
826,10,99,3,894
826,11,38,3,894
826,12,97,3,894
826,13,17,3,894
826,14,7,3,894
826,15,2,3,894
826,16,4,3,894
826,17,43,3,894
826,18,54,3,894
826,19,32,3,894
826,20,73,3,894
827,1,47,7,368
827,2,87,7,368
827,3,77,7,368
827,4,53,7,368
827,5,53,7,368
827,6,0,7,368
827,7,92,7,368
827,8,80,7,368
827,9,58,7,368
827,10,98,7,368
827,11,35,7,368
827,12,66,7,368
827,13,50,7,368
827,14,12,7,368
827,15,93,7,368
827,16,30,7,368
827,17,73,7,368
827,18,50,7,368
827,19,54,7,368
827,20,1,7,368
828,1,22,9,603
828,2,34,9,603
828,3,98,9,603
828,4,94,9,603
828,5,70,9,603
828,6,42,9,603
828,7,21,9,603
828,8,82,9,603
828,9,20,9,603
828,10,64,9,603
828,11,77,9,603
828,12,71,9,603
828,13,36,9,603
828,14,26,9,603
828,15,17,9,603
828,16,59,9,603
828,17,33,9,603
828,18,57,9,603
828,19,44,9,603
828,20,15,9,603
829,1,38,5,660
829,2,97,5,660
829,3,58,5,660
829,4,66,5,660
829,5,26,5,660
829,6,62,5,660
829,7,43,5,660
829,8,56,5,660
829,9,66,5,660
829,10,51,5,660
829,11,97,5,660
829,12,78,5,660
829,13,49,5,660
829,14,36,5,660
829,15,64,5,660
829,16,19,5,660
829,17,16,5,660
829,18,71,5,660
829,19,2,5,660
829,20,12,5,660
830,1,48,9,902
830,2,18,9,902
830,3,29,9,902
830,4,93,9,902
830,5,40,9,902
830,6,3,9,902
830,7,31,9,902
830,8,2,9,902
830,9,23,9,902
830,10,57,9,902
830,11,90,9,902
830,12,33,9,902
830,13,56,9,902
830,14,51,9,902
830,15,86,9,902
830,16,73,9,902
830,17,80,9,902
830,18,58,9,902
830,19,63,9,902
830,20,9,9,902
831,1,4,10,298
831,2,40,10,298
831,3,12,10,298
831,4,14,10,298
831,5,78,10,298
831,6,20,10,298
831,7,17,10,298
831,8,62,10,298
831,9,63,10,298
831,10,26,10,298
831,11,83,10,298
831,12,15,10,298
831,13,29,10,298
831,14,51,10,298
831,15,31,10,298
831,16,68,10,298
831,17,19,10,298
831,18,58,10,298
831,19,2,10,298
831,20,14,10,298
832,1,13,8,383
832,2,4,8,383
832,3,99,8,383
832,4,45,8,383
832,5,96,8,383
832,6,59,8,383
832,7,73,8,383
832,8,6,8,383
832,9,58,8,383
832,10,57,8,383
832,11,9,8,383
832,12,95,8,383
832,13,68,8,383
832,14,95,8,383
832,15,53,8,383
832,16,70,8,383
832,17,96,8,383
832,18,72,8,383
832,19,5,8,383
832,20,15,8,383
833,1,1,5,220
833,2,8,5,220
833,3,76,5,220
833,4,17,5,220
833,5,38,5,220
833,6,67,5,220
833,7,3,5,220
833,8,37,5,220
833,9,68,5,220
833,10,9,5,220
833,11,28,5,220
833,12,11,5,220
833,13,70,5,220
833,14,24,5,220
833,15,3,5,220
833,16,70,5,220
833,17,10,5,220
833,18,61,5,220
833,19,42,5,220
833,20,32,5,220
834,1,66,2,463
834,2,45,2,463
834,3,26,2,463
834,4,93,2,463
834,5,50,2,463
834,6,23,2,463
834,7,69,2,463
834,8,83,2,463
834,9,71,2,463
834,10,71,2,463
834,11,28,2,463
834,12,67,2,463
834,13,38,2,463
834,14,79,2,463
834,15,55,2,463
834,16,94,2,463
834,17,97,2,463
834,18,27,2,463
834,19,83,2,463
834,20,100,2,463
835,1,88,2,215
835,2,2,2,215
835,3,30,2,215
835,4,45,2,215
835,5,73,2,215
835,6,30,2,215
835,7,5,2,215
835,8,68,2,215
835,9,91,2,215
835,10,58,2,215
835,11,33,2,215
835,12,15,2,215
835,13,85,2,215
835,14,73,2,215
835,15,25,2,215
835,16,59,2,215
835,17,43,2,215
835,18,92,2,215
835,19,15,2,215
835,20,26,2,215
836,1,99,10,254
836,2,44,10,254
836,3,74,10,254
836,4,53,10,254
836,5,32,10,254
836,6,16,10,254
836,7,13,10,254
836,8,94,10,254
836,9,13,10,254
836,10,18,10,254
836,11,53,10,254
836,12,24,10,254
836,13,14,10,254
836,14,97,10,254
836,15,91,10,254
836,16,4,10,254
836,17,94,10,254
836,18,58,10,254
836,19,23,10,254
836,20,48,10,254
837,1,2,6,983
837,2,100,6,983
837,3,100,6,983
837,4,77,6,983
837,5,54,6,983
837,6,14,6,983
837,7,9,6,983
837,8,21,6,983
837,9,65,6,983
837,10,94,6,983
837,11,30,6,983
837,12,74,6,983
837,13,0,6,983
837,14,37,6,983
837,15,38,6,983
837,16,4,6,983
837,17,64,6,983
837,18,10,6,983
837,19,8,6,983
837,20,17,6,983
838,1,59,3,332
838,2,15,3,332
838,3,60,3,332
838,4,82,3,332
838,5,58,3,332
838,6,85,3,332
838,7,53,3,332
838,8,94,3,332
838,9,52,3,332
838,10,44,3,332
838,11,44,3,332
838,12,95,3,332
838,13,57,3,332
838,14,72,3,332
838,15,32,3,332
838,16,67,3,332
838,17,19,3,332
838,18,1,3,332
838,19,0,3,332
838,20,58,3,332
839,1,19,8,981
839,2,20,8,981
839,3,88,8,981
839,4,56,8,981
839,5,99,8,981
839,6,17,8,981
839,7,23,8,981
839,8,78,8,981
839,9,54,8,981
839,10,29,8,981
839,11,58,8,981
839,12,74,8,981
839,13,6,8,981
839,14,72,8,981
839,15,51,8,981
839,16,67,8,981
839,17,53,8,981
839,18,55,8,981
839,19,26,8,981
839,20,74,8,981
840,1,90,9,402
840,2,99,9,402
840,3,6,9,402
840,4,48,9,402
840,5,48,9,402
840,6,59,9,402
840,7,16,9,402
840,8,81,9,402
840,9,53,9,402
840,10,97,9,402
840,11,47,9,402
840,12,97,9,402
840,13,43,9,402
840,14,30,9,402
840,15,9,9,402
840,16,87,9,402
840,17,81,9,402
840,18,87,9,402
840,19,77,9,402
840,20,79,9,402
841,1,67,8,765
841,2,49,8,765
841,3,94,8,765
841,4,4,8,765
841,5,36,8,765
841,6,28,8,765
841,7,62,8,765
841,8,48,8,765
841,9,78,8,765
841,10,90,8,765
841,11,76,8,765
841,12,52,8,765
841,13,56,8,765
841,14,20,8,765
841,15,54,8,765
841,16,82,8,765
841,17,51,8,765
841,18,98,8,765
841,19,20,8,765
841,20,12,8,765
842,1,2,4,254
842,2,86,4,254
842,3,29,4,254
842,4,1,4,254
842,5,68,4,254
842,6,32,4,254
842,7,92,4,254
842,8,22,4,254
842,9,29,4,254
842,10,66,4,254
842,11,26,4,254
842,12,11,4,254
842,13,80,4,254
842,14,96,4,254
842,15,47,4,254
842,16,98,4,254
842,17,74,4,254
842,18,17,4,254
842,19,18,4,254
842,20,67,4,254
843,1,89,8,852
843,2,85,8,852
843,3,20,8,852
843,4,15,8,852
843,5,21,8,852
843,6,63,8,852
843,7,78,8,852
843,8,67,8,852
843,9,17,8,852
843,10,37,8,852
843,11,38,8,852
843,12,20,8,852
843,13,78,8,852
843,14,48,8,852
843,15,86,8,852
843,16,54,8,852
843,17,15,8,852
843,18,64,8,852
843,19,65,8,852
843,20,92,8,852
844,1,19,5,189
844,2,6,5,189
844,3,94,5,189
844,4,5,5,189
844,5,41,5,189
844,6,30,5,189
844,7,15,5,189
844,8,0,5,189
844,9,93,5,189
844,10,97,5,189
844,11,98,5,189
844,12,32,5,189
844,13,98,5,189
844,14,35,5,189
844,15,15,5,189
844,16,36,5,189
844,17,55,5,189
844,18,6,5,189
844,19,13,5,189
844,20,73,5,189
845,1,93,8,359
845,2,59,8,359
845,3,18,8,359
845,4,18,8,359
845,5,33,8,359
845,6,57,8,359
845,7,62,8,359
845,8,100,8,359
845,9,70,8,359
845,10,88,8,359
845,11,79,8,359
845,12,73,8,359
845,13,77,8,359
845,14,43,8,359
845,15,53,8,359
845,16,72,8,359
845,17,2,8,359
845,18,17,8,359
845,19,45,8,359
845,20,34,8,359
846,1,86,7,533
846,2,89,7,533
846,3,62,7,533
846,4,95,7,533
846,5,95,7,533
846,6,10,7,533
846,7,86,7,533
846,8,39,7,533
846,9,49,7,533
846,10,3,7,533
846,11,72,7,533
846,12,74,7,533
846,13,51,7,533
846,14,33,7,533
846,15,76,7,533
846,16,9,7,533
846,17,16,7,533
846,18,81,7,533
846,19,3,7,533
846,20,58,7,533
847,1,73,7,783
847,2,38,7,783
847,3,23,7,783
847,4,76,7,783
847,5,43,7,783
847,6,58,7,783
847,7,13,7,783
847,8,31,7,783
847,9,52,7,783
847,10,50,7,783
847,11,18,7,783
847,12,27,7,783
847,13,22,7,783
847,14,17,7,783
847,15,82,7,783
847,16,28,7,783
847,17,35,7,783
847,18,74,7,783
847,19,59,7,783
847,20,90,7,783
848,1,11,10,376
848,2,4,10,376
848,3,55,10,376
848,4,48,10,376
848,5,5,10,376
848,6,78,10,376
848,7,74,10,376
848,8,18,10,376
848,9,87,10,376
848,10,72,10,376
848,11,76,10,376
848,12,94,10,376
848,13,84,10,376
848,14,94,10,376
848,15,93,10,376
848,16,40,10,376
848,17,94,10,376
848,18,11,10,376
848,19,82,10,376
848,20,16,10,376
849,1,69,7,716
849,2,28,7,716
849,3,90,7,716
849,4,81,7,716
849,5,18,7,716
849,6,28,7,716
849,7,37,7,716
849,8,7,7,716
849,9,18,7,716
849,10,99,7,716
849,11,40,7,716
849,12,73,7,716
849,13,56,7,716
849,14,52,7,716
849,15,100,7,716
849,16,51,7,716
849,17,51,7,716
849,18,7,7,716
849,19,22,7,716
849,20,41,7,716
850,1,0,3,498
850,2,23,3,498
850,3,38,3,498
850,4,17,3,498
850,5,65,3,498
850,6,27,3,498
850,7,4,3,498
850,8,73,3,498
850,9,37,3,498
850,10,75,3,498
850,11,68,3,498
850,12,97,3,498
850,13,3,3,498
850,14,61,3,498
850,15,44,3,498
850,16,1,3,498
850,17,63,3,498
850,18,31,3,498
850,19,70,3,498
850,20,23,3,498
851,1,7,10,175
851,2,41,10,175
851,3,49,10,175
851,4,24,10,175
851,5,35,10,175
851,6,90,10,175
851,7,16,10,175
851,8,43,10,175
851,9,54,10,175
851,10,97,10,175
851,11,73,10,175
851,12,94,10,175
851,13,21,10,175
851,14,59,10,175
851,15,82,10,175
851,16,10,10,175
851,17,47,10,175
851,18,38,10,175
851,19,47,10,175
851,20,21,10,175
852,1,45,6,827
852,2,23,6,827
852,3,14,6,827
852,4,63,6,827
852,5,98,6,827
852,6,26,6,827
852,7,74,6,827
852,8,60,6,827
852,9,95,6,827
852,10,99,6,827
852,11,92,6,827
852,12,95,6,827
852,13,14,6,827
852,14,90,6,827
852,15,60,6,827
852,16,43,6,827
852,17,80,6,827
852,18,33,6,827
852,19,3,6,827
852,20,45,6,827
853,1,50,5,313
853,2,36,5,313
853,3,99,5,313
853,4,78,5,313
853,5,14,5,313
853,6,97,5,313
853,7,84,5,313
853,8,35,5,313
853,9,22,5,313
853,10,22,5,313
853,11,19,5,313
853,12,62,5,313
853,13,40,5,313
853,14,87,5,313
853,15,82,5,313
853,16,65,5,313
853,17,17,5,313
853,18,62,5,313
853,19,42,5,313
853,20,66,5,313
854,1,12,10,214
854,2,48,10,214
854,3,11,10,214
854,4,4,10,214
854,5,57,10,214
854,6,34,10,214
854,7,3,10,214
854,8,26,10,214
854,9,73,10,214
854,10,15,10,214
854,11,49,10,214
854,12,53,10,214
854,13,4,10,214
854,14,40,10,214
854,15,90,10,214
854,16,42,10,214
854,17,71,10,214
854,18,6,10,214
854,19,56,10,214
854,20,37,10,214
855,1,60,4,611
855,2,55,4,611
855,3,6,4,611
855,4,92,4,611
855,5,65,4,611
855,6,100,4,611
855,7,49,4,611
855,8,30,4,611
855,9,60,4,611
855,10,30,4,611
855,11,89,4,611
855,12,48,4,611
855,13,26,4,611
855,14,26,4,611
855,15,99,4,611
855,16,96,4,611
855,17,27,4,611
855,18,21,4,611
855,19,91,4,611
855,20,44,4,611
856,1,66,7,298
856,2,72,7,298
856,3,43,7,298
856,4,30,7,298
856,5,24,7,298
856,6,50,7,298
856,7,36,7,298
856,8,8,7,298
856,9,11,7,298
856,10,28,7,298
856,11,66,7,298
856,12,88,7,298
856,13,12,7,298
856,14,15,7,298
856,15,1,7,298
856,16,29,7,298
856,17,54,7,298
856,18,61,7,298
856,19,56,7,298
856,20,94,7,298
857,1,99,8,665
857,2,46,8,665
857,3,52,8,665
857,4,72,8,665
857,5,66,8,665
